CS,IsFirstTime,MIP,Units,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,OrigLoanTerm,EverDelinquent,MonthsDelinquent,MonthsInRepayment,CreditRange,LTV_range,Repay_range
604,0,25,1,90,37,158000,90,6.875,360,1,8,49,1,High,4-8yrs
604,0,0,1,80,36,134000,80,6.75,360,1,1,56,1,High,4-8yrs
604,0,25,1,90,32,174000,90,6.75,360,0,0,52,1,High,4-8yrs
604,0,25,1,88,31,223000,88,7.75,360,1,2,30,1,High,0-4yrs
604,0,30,1,94,36,90000,94,6.75,360,1,4,35,1,High,0-4yrs
604,0,30,1,95,21,154000,95,6.5,360,0,0,39,1,High,0-4yrs
604,0,0,1,72,32,107000,72,6.625,360,1,29,127,1,High,8-12yrs
604,0,0,1,79,47,108000,79,7.75,360,1,3,33,1,High,0-4yrs
604,0,0,1,80,33,114000,80,6.875,360,1,3,65,1,High,4-8yrs
604,0,30,1,95,46,119000,95,6.875,360,1,9,53,1,High,4-8yrs
604,0,30,1,95,32,204000,95,7.125,360,1,1,51,1,High,4-8yrs
604,0,0,1,67,44,82000,67,7.125,360,0,0,51,1,High,4-8yrs
604,0,25,1,89,27,145000,89,6.875,360,0,0,8,1,High,0-4yrs
604,0,30,1,94,32,122000,94,6.875,360,0,0,144,1,High,8-12yrs
604,0,25,1,86,51,184000,86,7.625,360,1,25,41,1,High,0-4yrs
604,0,35,1,90,7,52000,90,7.125,360,1,1,69,1,High,4-8yrs
604,0,25,1,90,28,129000,90,7.75,360,0,0,15,1,High,0-4yrs
604,0,25,1,91,23,180000,91,6.875,360,1,12,62,1,High,4-8yrs
604,0,0,1,80,34,73000,80,7.75,360,0,0,2,1,High,0-4yrs
604,0,12,1,85,60,173000,85,6.875,360,0,0,40,1,High,0-4yrs
604,0,12,1,83,21,190000,83,6.75,360,0,0,13,1,High,0-4yrs
604,0,25,1,90,40,104000,90,6.625,360,1,28,74,1,High,4-8yrs
604,0,30,1,95,24,157000,95,6.875,360,1,6,42,1,High,0-4yrs
604,0,30,1,95,29,126000,95,7,360,1,1,49,1,High,4-8yrs
604,0,0,1,62,36,102000,62,6.875,360,1,58,211,1,High,16-20yrs
604,0,25,1,89,22,184000,89,7.875,360,1,11,37,1,High,0-4yrs
604,0,30,1,95,34,106000,95,9.375,360,0,0,19,1,High,0-4yrs
604,0,0,1,80,47,197000,80,6.625,360,1,12,23,1,High,0-4yrs
604,0,25,1,87,39,119000,87,7.125,360,0,0,44,1,High,0-4yrs
604,0,25,1,90,41,170000,90,6.375,360,0,0,40,1,High,0-4yrs
604,0,0,1,44,44,200000,44,6.875,360,0,0,55,1,Medium,4-8yrs
604,0,0,1,64,41,70000,64,7,360,0,0,51,1,High,4-8yrs
604,0,0,1,65,49,118000,65,7.5,360,0,0,38,1,High,0-4yrs
604,0,0,1,79,39,109000,79,6.875,360,0,0,34,1,High,0-4yrs
604,0,0,1,78,20,69000,78,6.875,360,1,1,46,1,High,0-4yrs
604,0,12,1,78,34,93000,78,6.875,360,1,50,70,1,High,4-8yrs
604,0,25,1,88,18,140000,88,7.125,360,0,0,37,1,High,0-4yrs
604,0,25,1,87,35,200000,87,6.75,360,0,0,49,1,High,4-8yrs
604,1,30,1,95,34,105000,95,7.125,360,1,2,26,1,High,0-4yrs
604,1,25,1,90,40,40000,90,7.125,360,1,62,97,1,High,8-12yrs
604,1,30,1,95,36,103000,95,6.875,360,0,0,81,1,High,4-8yrs
604,1,30,1,95,38,210000,95,6.875,360,0,0,18,1,High,0-4yrs
604,1,30,1,95,40,113000,95,7,360,0,0,70,1,High,4-8yrs
604,1,30,1,95,23,147000,95,7.5,360,1,71,132,1,High,8-12yrs
604,1,0,1,80,37,129000,80,6.75,360,0,0,49,1,High,4-8yrs
604,1,30,1,95,25,171000,95,6.5,360,0,0,50,1,High,4-8yrs
604,1,30,1,95,34,69000,95,7,360,1,17,48,1,High,0-4yrs
604,1,35,1,95,48,184000,95,6.625,360,1,2,44,1,High,0-4yrs
604,1,0,1,80,26,92000,80,7.5,360,0,0,55,1,High,4-8yrs
604,1,30,1,95,35,85000,95,7,360,1,1,30,1,High,0-4yrs
604,1,30,1,95,39,166000,95,6.875,360,0,0,39,1,High,0-4yrs
604,1,30,1,95,34,134000,95,6.5,360,0,0,15,1,High,0-4yrs
604,0,0,1,72,17,72000,72,6.875,360,0,0,45,1,High,0-4yrs
604,0,0,1,42,19,53000,42,6.875,360,0,0,25,1,Medium,0-4yrs
604,0,0,1,78,23,81000,78,6.875,360,0,0,42,1,High,0-4yrs
604,0,0,1,80,44,100000,80,6.625,360,0,0,40,1,High,0-4yrs
604,0,0,1,65,0,226000,65,7.125,360,0,0,52,1,High,4-8yrs
604,0,30,1,95,33,125000,95,7.1,360,0,0,91,1,High,4-8yrs
604,0,0,1,74,30,122000,74,7.25,360,0,0,72,1,High,4-8yrs
604,0,30,1,95,40,162000,95,6.875,360,1,1,18,1,High,0-4yrs
604,0,30,1,91,43,240000,91,7,360,1,17,41,1,High,0-4yrs
604,0,25,1,88,36,110000,88,6.75,360,1,3,92,1,High,4-8yrs
604,0,0,1,60,28,150000,60,7.25,360,0,0,61,1,High,4-8yrs
604,0,30,1,95,31,192000,95,7.875,360,1,3,71,1,High,4-8yrs
604,0,25,1,90,28,202000,90,8,360,1,3,28,1,High,0-4yrs
604,0,0,1,80,59,210000,80,6.875,360,0,0,37,1,High,0-4yrs
604,0,30,1,95,31,166000,95,6.875,360,0,0,23,1,High,0-4yrs
604,0,30,1,95,39,79000,95,7.75,360,1,19,53,1,High,4-8yrs
604,0,30,1,95,40,114000,95,7.125,360,0,0,2,1,High,0-4yrs
604,0,0,1,66,35,85000,66,7.375,360,1,6,25,1,High,0-4yrs
604,0,30,1,95,31,44000,95,7.125,360,0,0,8,1,High,0-4yrs
604,0,30,1,95,28,90000,95,8.125,360,1,15,76,1,High,4-8yrs
604,0,25,1,87,35,129000,87,6.75,360,1,3,62,1,High,4-8yrs
604,0,25,1,88,39,84000,88,7.25,360,0,0,36,1,High,0-4yrs
604,0,25,1,90,38,150000,90,6.875,360,1,2,9,1,High,0-4yrs
604,0,25,1,86,36,129000,86,6.625,360,0,0,75,1,High,4-8yrs
604,0,0,1,70,31,97000,70,7.25,360,1,2,142,1,High,8-12yrs
604,0,0,1,80,25,142000,80,7.125,360,1,2,53,1,High,4-8yrs
604,0,30,1,95,27,138000,95,6.875,360,0,0,25,1,High,0-4yrs
604,0,0,1,80,16,123000,80,6.875,360,0,0,41,1,High,0-4yrs
604,0,0,1,33,0,75000,33,6.875,360,0,0,69,1,Medium,4-8yrs
604,0,25,1,86,39,200000,86,6.875,360,1,3,30,1,High,0-4yrs
604,0,25,1,90,46,180000,90,6.5,360,1,7,23,1,High,0-4yrs
604,0,30,1,95,36,107000,95,7.25,360,0,0,14,1,High,0-4yrs
604,0,12,1,85,33,140000,85,7.5,360,0,0,38,1,High,0-4yrs
604,0,30,1,95,34,71000,95,7,360,0,0,30,1,High,0-4yrs
604,0,0,1,80,39,78000,80,7.25,360,1,19,87,1,High,4-8yrs
604,0,0,1,78,18,185000,78,7,360,0,0,50,1,High,4-8yrs
604,0,25,1,90,30,234000,90,7.5,360,0,0,22,1,High,0-4yrs
604,0,0,1,80,36,55000,80,7.125,360,0,0,54,1,High,4-8yrs
604,0,0,1,80,40,130000,80,7.125,360,0,0,56,1,High,4-8yrs
604,0,30,1,95,26,67000,95,6.875,360,1,69,91,1,High,4-8yrs
604,0,0,1,80,22,158000,80,6.25,360,1,1,25,1,High,0-4yrs
604,0,30,1,95,34,161000,95,7.25,360,0,0,45,1,High,0-4yrs
604,0,30,1,95,41,94000,95,7.5,360,0,0,56,1,High,4-8yrs
604,0,25,1,87,25,139000,87,6.625,360,0,0,45,1,High,0-4yrs
604,0,0,1,70,35,189000,70,7,360,1,11,50,1,High,4-8yrs
604,0,25,1,87,40,226000,87,6.875,360,0,0,44,1,High,0-4yrs
604,0,25,1,90,7,93000,90,7,360,0,0,38,1,High,0-4yrs
604,0,30,1,95,31,57000,95,7.375,360,0,0,44,1,High,0-4yrs
604,0,0,1,61,39,200000,61,7,360,0,0,7,1,High,0-4yrs
604,0,0,1,80,20,154000,80,7.5,360,0,0,47,1,High,0-4yrs
604,0,25,1,90,38,207000,90,8.5,360,0,0,21,1,High,0-4yrs
604,0,25,1,90,45,240000,90,7.5,360,0,0,39,1,High,0-4yrs
604,0,25,1,87,43,152000,87,7,360,0,0,27,1,High,0-4yrs
604,0,30,1,93,28,125000,93,7,360,0,0,37,1,High,0-4yrs
604,0,0,1,80,39,110000,80,7.125,360,0,0,42,1,High,0-4yrs
604,0,0,1,80,42,190000,80,7.125,360,1,5,41,1,High,0-4yrs
604,0,30,1,95,42,167000,95,6.875,360,1,6,41,1,High,0-4yrs
604,0,0,1,75,19,100000,75,6.75,360,0,0,210,1,High,16-20yrs
604,0,0,1,73,36,119000,73,6.875,360,0,0,135,1,High,8-12yrs
604,0,12,1,80,25,99000,80,6.75,360,1,15,56,1,High,4-8yrs
604,0,25,1,87,30,122000,87,7.125,360,1,14,55,1,High,4-8yrs
604,0,25,1,90,22,53000,90,7.375,360,1,1,40,1,High,0-4yrs
604,0,25,1,90,35,60000,90,7,360,1,2,84,1,High,4-8yrs
604,0,30,1,90,28,115000,90,8.125,360,1,30,75,1,High,4-8yrs
604,0,30,1,94,23,63000,94,7,360,1,15,98,1,High,8-12yrs
604,0,30,1,95,31,86000,95,7.25,360,1,2,66,1,High,4-8yrs
604,0,30,1,95,39,87000,95,6.875,360,1,43,93,1,High,4-8yrs
604,0,30,1,95,43,117000,95,7,360,1,12,63,1,High,4-8yrs
604,0,30,1,97,28,71000,97,6.875,360,0,0,50,1,High,4-8yrs
604,1,30,1,95,32,127000,95,7.125,360,0,0,46,1,High,0-4yrs
604,1,30,1,95,20,132000,95,7.5,360,1,34,168,1,High,12-16yrs
604,1,25,1,90,55,106000,90,8,360,0,0,27,1,High,0-4yrs
604,1,0,1,80,55,112000,80,6.875,360,0,0,25,1,High,0-4yrs
604,1,25,1,90,24,65000,90,7.25,360,1,2,11,1,High,0-4yrs
604,1,30,1,95,38,203000,95,7.25,360,1,7,27,1,High,0-4yrs
604,1,25,1,90,35,157000,90,7,360,1,41,164,1,High,12-16yrs
604,1,30,1,94,28,73000,94,7.125,360,0,0,51,1,High,4-8yrs
604,0,0,1,76,24,106000,76,7,360,1,11,76,1,High,4-8yrs
605,0,0,1,69,19,100000,69,6.875,360,0,0,22,1,High,0-4yrs
605,0,25,1,87,29,121000,87,6.625,360,1,1,37,1,High,0-4yrs
605,0,30,1,95,37,188000,95,6.75,360,1,1,51,1,High,4-8yrs
605,0,25,1,90,34,85000,90,8.25,360,1,5,20,1,High,0-4yrs
605,0,25,1,90,48,104000,90,6.75,360,1,10,136,1,High,8-12yrs
605,0,25,1,90,23,108000,90,6.75,360,0,0,30,1,High,0-4yrs
605,0,30,1,95,21,121000,95,6.625,360,0,0,32,1,High,0-4yrs
605,0,30,1,95,37,201000,95,6.75,360,0,0,11,1,High,0-4yrs
605,0,0,1,64,35,162000,64,6.75,360,0,0,49,1,High,4-8yrs
605,0,0,1,75,27,57000,75,7.025,360,0,0,54,1,High,4-8yrs
605,0,0,1,73,39,155000,73,6.75,360,1,1,63,1,High,4-8yrs
605,0,25,1,88,38,131000,88,6.875,360,1,2,54,1,High,4-8yrs
605,0,0,1,77,32,92000,77,6.875,360,0,0,42,1,High,0-4yrs
605,0,0,1,65,35,156000,65,7.25,360,0,0,69,1,High,4-8yrs
605,0,25,1,90,45,107000,90,7.7,360,0,0,58,1,High,4-8yrs
605,0,12,1,85,8,65000,85,8,360,0,0,38,1,High,0-4yrs
605,0,30,1,95,25,105000,95,6.75,360,0,0,41,1,High,0-4yrs
605,0,0,1,75,26,153000,75,6.75,360,1,1,62,1,High,4-8yrs
605,0,25,1,90,38,191000,90,6.875,360,0,0,15,1,High,0-4yrs
605,0,25,1,89,32,113000,89,6.875,360,1,3,14,1,High,0-4yrs
605,0,0,1,62,30,145000,62,6.875,360,0,0,109,1,High,8-12yrs
605,0,0,1,76,40,83000,76,6.5,360,1,1,80,1,High,4-8yrs
605,0,12,1,84,37,134000,84,7.125,360,0,0,109,1,High,8-12yrs
605,0,0,1,71,42,240000,71,6.75,360,0,0,36,1,High,0-4yrs
605,0,0,1,80,38,131000,80,6.75,360,1,8,211,1,High,16-20yrs
605,0,0,1,80,0,113000,80,7.875,360,1,34,101,1,High,8-12yrs
605,0,25,2,90,36,95000,90,7.125,360,0,0,60,1,High,4-8yrs
605,0,25,1,90,32,41000,90,6.75,360,1,15,211,1,High,16-20yrs
605,0,0,1,75,33,111000,75,7.75,360,0,0,31,1,High,0-4yrs
605,0,36,1,95,34,240000,95,8.5,360,0,0,32,1,High,0-4yrs
605,0,25,1,90,27,92000,90,6.875,360,1,16,113,1,High,8-12yrs
605,0,25,1,90,29,213000,90,6.5,360,0,0,53,1,High,4-8yrs
605,0,30,1,95,34,114000,95,7,360,0,0,55,1,High,4-8yrs
605,0,0,1,75,34,120000,75,6.875,360,0,0,18,1,High,0-4yrs
605,0,0,1,72,42,82000,72,6.5,360,0,0,42,1,High,0-4yrs
605,0,0,1,75,30,144000,75,6.625,360,1,28,103,1,High,8-12yrs
605,0,0,1,80,36,55000,80,7.375,360,0,0,211,1,High,16-20yrs
605,0,25,1,89,35,111000,89,7.625,360,1,38,209,1,High,16-20yrs
605,1,25,1,90,29,216000,90,6.875,360,0,0,149,1,High,12-16yrs
605,1,30,1,95,35,99000,95,6.75,360,0,0,49,1,High,4-8yrs
605,1,30,1,94,56,144000,94,7,360,0,0,33,1,High,0-4yrs
605,1,0,1,97,0,130000,97,5.25,360,1,26,178,1,High,12-16yrs
605,1,25,1,90,26,47000,90,7.125,360,0,0,22,1,High,0-4yrs
605,1,30,1,95,38,231000,95,7.125,360,0,0,10,1,High,0-4yrs
605,0,0,1,67,20,240000,67,6.75,360,1,1,123,1,High,8-12yrs
605,0,17,1,84,28,147000,84,7,360,1,5,96,1,High,4-8yrs
605,0,0,1,74,29,151000,74,6.875,360,0,0,34,1,High,0-4yrs
605,0,0,1,74,16,207000,74,6.625,360,0,0,18,1,High,0-4yrs
605,0,25,1,90,27,68000,90,6.5,360,0,0,48,1,High,0-4yrs
605,0,0,1,64,36,75000,64,7.25,360,1,2,118,1,High,8-12yrs
605,0,0,1,73,18,111000,73,6.875,360,0,0,54,1,High,4-8yrs
605,0,0,1,75,15,75000,75,6.875,360,1,22,158,1,High,12-16yrs
605,0,0,1,68,18,132000,68,6.875,360,0,0,53,1,High,4-8yrs
605,0,0,1,80,36,117000,80,6.75,360,0,0,49,1,High,4-8yrs
605,0,12,1,85,22,110000,85,7.625,360,0,0,26,1,High,0-4yrs
605,0,12,1,84,11,127000,84,6.875,360,0,0,40,1,High,0-4yrs
605,0,30,1,95,39,172000,95,6.75,360,1,2,50,1,High,4-8yrs
605,0,0,1,65,41,136000,65,6.75,360,1,30,81,1,High,4-8yrs
605,0,30,1,95,43,83000,95,8,360,1,30,60,1,High,4-8yrs
605,0,0,1,77,25,150000,77,7.125,360,1,1,25,1,High,0-4yrs
605,0,0,1,49,12,62000,49,7,360,0,0,29,1,Medium,0-4yrs
605,0,0,1,77,42,115000,77,6.75,360,1,28,42,1,High,0-4yrs
605,0,30,1,95,40,116000,95,6.75,360,0,0,51,1,High,4-8yrs
605,0,30,1,95,40,209000,95,7,360,0,0,44,1,High,0-4yrs
605,0,0,1,74,34,90000,74,6.5,360,0,0,53,1,High,4-8yrs
605,0,25,1,86,48,209000,86,6.875,360,1,31,89,1,High,4-8yrs
605,0,25,1,90,45,115000,90,6.875,360,0,0,34,1,High,0-4yrs
605,0,30,1,95,31,181000,95,6.875,360,0,0,39,1,High,0-4yrs
605,0,30,1,95,31,169000,95,6.625,360,1,59,136,1,High,8-12yrs
605,0,30,1,95,29,130000,95,7,360,0,0,50,1,High,4-8yrs
605,0,17,1,80,40,140000,80,7.75,360,1,21,114,1,High,8-12yrs
605,0,25,1,89,21,194000,89,7.125,360,0,0,53,1,High,4-8yrs
605,0,25,1,90,22,147000,90,6.875,360,0,0,52,1,High,4-8yrs
605,0,0,1,70,39,205000,70,6.625,360,0,0,45,1,High,0-4yrs
605,0,0,1,78,41,230000,78,6.75,360,0,0,54,1,High,4-8yrs
605,0,25,1,89,25,121000,89,6.875,360,1,3,71,1,High,4-8yrs
605,0,0,1,52,29,106000,52,6.5,360,0,0,63,1,High,4-8yrs
605,0,0,1,57,35,124000,57,6.875,360,1,2,55,1,High,4-8yrs
605,0,25,1,90,30,207000,90,6.875,360,1,1,42,1,High,0-4yrs
605,0,0,1,75,46,203000,75,7,360,1,1,54,1,High,4-8yrs
605,0,30,1,95,15,67000,95,7,360,0,0,55,1,High,4-8yrs
605,0,12,1,85,17,76000,85,6.875,360,1,18,96,1,High,4-8yrs
605,0,0,1,80,44,70000,80,7.25,360,1,1,45,1,High,0-4yrs
605,0,0,1,77,35,120000,77,6.625,360,0,0,54,1,High,4-8yrs
605,0,0,1,80,0,131000,80,6.875,360,1,1,38,1,High,0-4yrs
605,0,0,1,80,45,165000,80,8.625,360,0,0,31,1,High,0-4yrs
605,0,0,1,79,30,161000,79,7.125,360,0,0,17,1,High,0-4yrs
605,0,0,1,80,27,216000,80,6.75,360,0,0,32,1,High,0-4yrs
605,0,30,1,95,20,119000,95,7,360,1,13,77,1,High,4-8yrs
605,0,0,1,55,0,120000,55,6.875,360,1,5,77,1,High,4-8yrs
605,0,0,1,79,22,63000,79,6.25,360,0,0,33,1,High,0-4yrs
605,0,25,1,90,17,158000,90,6.625,360,0,0,15,1,High,0-4yrs
605,0,30,1,95,29,125000,95,6.875,360,1,14,31,1,High,0-4yrs
605,0,0,1,45,44,68000,45,6.875,360,1,1,61,1,Medium,4-8yrs
605,0,0,1,57,27,83000,57,6.75,360,1,1,54,1,High,4-8yrs
605,0,0,1,59,27,25000,59,7.625,360,1,9,39,1,High,0-4yrs
605,0,0,1,65,42,70000,65,6.875,360,1,1,175,1,High,12-16yrs
605,0,0,1,72,55,96000,72,6.875,360,0,0,30,1,High,0-4yrs
605,0,0,1,79,15,67000,79,7.375,360,1,2,38,1,High,0-4yrs
605,0,0,1,80,26,45000,80,7.25,360,0,0,29,1,High,0-4yrs
605,0,30,1,95,37,57000,95,6.875,360,1,6,58,1,High,4-8yrs
605,1,30,1,95,48,161000,95,6.875,360,0,0,8,1,High,0-4yrs
605,1,0,1,80,25,73000,80,6.875,360,0,0,210,1,High,16-20yrs
605,1,0,1,33,32,44000,33,7.25,360,1,7,88,1,Medium,4-8yrs
605,1,18,1,97,30,110000,97,7.375,360,0,0,38,1,High,0-4yrs
605,1,30,1,95,36,63000,95,7.5,360,1,2,142,1,High,8-12yrs
605,1,30,1,95,27,55000,95,7.375,360,0,0,116,1,High,8-12yrs
605,1,25,1,90,30,68000,90,6.625,360,0,0,35,1,High,0-4yrs
605,1,30,1,95,29,156000,95,7,360,0,0,44,1,High,0-4yrs
605,1,25,1,90,27,32000,90,7.125,360,1,15,59,1,High,4-8yrs
605,1,30,1,92,37,116000,92,6.75,360,1,5,107,1,High,8-12yrs
605,1,30,1,95,14,55000,95,7,360,0,0,21,1,High,0-4yrs
605,1,30,1,95,33,152000,95,7.125,360,1,3,53,1,High,4-8yrs
605,0,12,1,77,28,126000,77,7.875,360,1,75,100,1,High,8-12yrs
605,0,0,1,80,37,211000,80,7,360,0,0,22,1,High,0-4yrs
605,0,12,1,80,20,110000,80,7.5,360,0,0,45,1,High,0-4yrs
605,0,30,1,94,46,68000,94,7.375,360,0,0,56,1,High,4-8yrs
605,0,0,1,72,22,149000,72,6.75,360,1,17,56,1,High,4-8yrs
605,0,0,2,72,23,98000,72,7.75,360,0,0,51,1,High,4-8yrs
605,0,0,1,80,35,102000,80,7,360,0,0,51,1,High,4-8yrs
605,0,25,1,90,33,107000,90,6.875,360,0,0,49,1,High,4-8yrs
605,0,30,1,95,41,146000,95,7.125,360,0,0,28,1,High,0-4yrs
605,0,25,1,90,32,231000,90,6.875,360,0,0,18,1,High,0-4yrs
605,0,30,1,95,28,157000,95,6.875,360,1,4,33,1,High,0-4yrs
605,0,0,1,75,48,30000,75,7.25,360,1,17,123,1,High,8-12yrs
605,0,0,1,80,37,95000,80,6.375,360,1,2,160,1,High,12-16yrs
605,0,0,1,80,19,122000,80,7.125,360,1,4,22,1,High,0-4yrs
605,0,12,1,85,26,41000,85,6.875,360,0,0,70,1,High,4-8yrs
605,0,25,1,86,28,95000,86,8.125,360,1,1,64,1,High,4-8yrs
605,0,0,1,68,35,95000,68,6.875,360,1,29,208,1,High,16-20yrs
605,0,30,1,95,23,66000,95,7,360,0,0,53,1,High,4-8yrs
605,0,0,1,60,36,81000,60,6.875,360,0,0,61,1,High,4-8yrs
605,0,25,1,87,35,64000,87,6.625,360,1,86,210,1,High,16-20yrs
605,0,0,1,80,32,174000,80,6.875,360,0,0,39,1,High,0-4yrs
605,0,30,1,95,18,71000,95,7.375,360,0,0,27,1,High,0-4yrs
605,0,12,1,80,40,161000,80,7.875,360,0,0,24,1,High,0-4yrs
605,0,0,1,71,13,64000,71,6.75,360,0,0,41,1,High,0-4yrs
605,0,0,1,75,44,115000,75,7.125,360,0,0,60,1,High,4-8yrs
605,0,25,1,90,0,81000,90,6.625,360,0,0,13,1,High,0-4yrs
605,0,0,1,57,25,240000,57,7.25,360,0,0,43,1,High,0-4yrs
605,0,0,1,72,3,158000,72,7.125,360,1,1,37,1,High,0-4yrs
605,0,0,1,73,13,68000,73,7,360,0,0,62,1,High,4-8yrs
605,0,30,1,95,42,147000,95,6.875,360,0,0,16,1,High,0-4yrs
605,0,0,1,69,39,62000,69,7,360,1,10,210,1,High,16-20yrs
605,0,30,1,95,16,133000,95,6.75,360,0,0,31,1,High,0-4yrs
605,0,30,1,95,22,161000,95,6.75,360,1,1,46,1,High,0-4yrs
605,0,30,1,95,6,184000,95,7.25,360,1,22,67,1,High,4-8yrs
605,0,0,1,76,38,200000,76,7.25,360,0,0,57,1,High,4-8yrs
605,0,0,1,74,50,140000,74,6.875,360,0,0,23,1,High,0-4yrs
605,0,0,1,75,37,41000,75,6.875,360,0,0,28,1,High,0-4yrs
605,0,0,1,80,40,151000,80,7,360,0,0,12,1,High,0-4yrs
605,0,30,1,80,46,36000,80,7.5,360,0,0,9,1,High,0-4yrs
605,0,0,1,80,34,124000,80,8.25,360,1,2,142,1,High,8-12yrs
605,0,30,1,95,30,67000,95,9.125,360,1,40,65,1,High,4-8yrs
605,0,30,1,95,37,121000,95,6.875,360,1,3,76,1,High,4-8yrs
605,0,12,1,81,28,134000,81,6.75,360,1,7,97,1,High,8-12yrs
605,0,25,1,90,40,143000,90,6.625,360,1,28,67,1,High,4-8yrs
605,0,0,1,26,21,52000,26,6.625,360,0,0,62,1,Medium,4-8yrs
605,0,0,1,80,39,180000,80,7,360,0,0,17,1,High,0-4yrs
605,0,0,1,57,38,139000,57,6.875,360,0,0,119,1,High,8-12yrs
605,0,25,1,90,33,120000,90,7.5,360,0,0,42,1,High,0-4yrs
605,0,30,1,95,45,126000,95,7.125,360,0,0,44,1,High,0-4yrs
605,0,0,1,75,0,60000,75,7.125,360,1,2,210,1,High,16-20yrs
605,0,25,1,90,12,77000,90,7.125,360,0,0,34,1,High,0-4yrs
605,0,0,1,49,31,145000,49,7.125,360,1,1,45,1,Medium,0-4yrs
605,0,0,1,51,35,61000,51,7.75,360,1,72,193,1,High,16-20yrs
605,0,0,1,70,34,217000,70,6.875,360,1,105,140,1,High,8-12yrs
605,0,30,1,95,41,221000,95,7,360,0,0,24,1,High,0-4yrs
605,0,30,1,95,25,133000,95,7.25,360,0,0,39,1,High,0-4yrs
605,0,0,1,60,42,148000,60,6.75,360,0,0,50,1,High,4-8yrs
605,0,0,1,65,47,64000,65,7.25,360,1,9,86,1,High,4-8yrs
605,0,0,1,80,28,93000,80,7.25,360,0,0,45,1,High,0-4yrs
605,0,12,1,80,56,212000,80,6.75,360,1,3,30,1,High,0-4yrs
605,0,17,1,80,4,40000,80,7.125,360,0,0,60,1,High,4-8yrs
605,0,25,1,90,31,68000,90,7.375,360,1,13,29,1,High,0-4yrs
605,0,25,1,90,33,129000,90,7,360,0,0,48,1,High,0-4yrs
605,0,30,1,95,36,46000,95,7.625,360,1,4,209,1,High,16-20yrs
605,1,30,1,95,36,91000,95,6.875,360,0,0,49,1,High,4-8yrs
605,1,0,1,97,17,55000,97,7.125,360,1,70,177,1,High,12-16yrs
605,1,30,1,95,33,133000,95,6.875,360,0,0,38,1,High,0-4yrs
605,1,30,1,93,39,71000,93,7,360,0,0,48,1,High,0-4yrs
605,1,30,1,95,35,125000,95,7.125,360,1,1,43,1,High,0-4yrs
605,1,30,1,95,38,116000,95,7.375,360,0,0,40,1,High,0-4yrs
605,1,30,1,97,39,113000,97,7.375,360,0,0,15,1,High,0-4yrs
605,1,30,1,92,35,160000,92,7,360,1,21,78,1,High,4-8yrs
605,1,0,1,49,47,70000,49,6.875,360,0,0,86,1,Medium,4-8yrs
605,1,30,1,95,40,140000,95,7.375,360,0,0,31,1,High,0-4yrs
605,1,0,1,65,21,45000,65,7.125,360,0,0,36,1,High,0-4yrs
605,1,0,1,80,27,80000,80,7,360,1,118,210,1,High,16-20yrs
605,1,30,1,87,28,75000,87,7.125,360,0,0,48,1,High,0-4yrs
605,1,30,1,95,23,216000,95,6.5,360,0,0,47,1,High,0-4yrs
605,1,30,1,95,38,85000,95,6.875,360,1,26,55,1,High,4-8yrs
605,0,12,1,81,29,68000,81,7.25,360,0,0,28,1,High,0-4yrs
605,0,0,1,75,29,130000,75,8.375,360,1,1,34,1,High,0-4yrs
605,0,0,1,78,51,237000,78,7,360,0,0,19,1,High,0-4yrs
605,0,0,1,49,24,238000,49,8,360,0,0,20,1,Medium,0-4yrs
605,0,0,1,68,32,110000,68,8,350,0,0,34,1,High,0-4yrs
605,1,30,1,97,44,131000,97,7.375,360,0,0,37,1,High,0-4yrs
606,0,30,1,90,45,213000,90,7.125,360,0,0,55,1,High,4-8yrs
606,0,30,1,95,32,219000,95,6.75,360,1,1,42,1,High,0-4yrs
606,0,12,1,83,46,128000,83,7,360,1,8,46,1,High,0-4yrs
606,0,25,1,90,37,108000,90,7.125,360,0,0,26,1,High,0-4yrs
606,0,30,1,94,28,122000,94,6.75,360,0,0,54,1,High,4-8yrs
606,0,12,1,80,29,136000,80,6.625,360,0,0,44,1,High,0-4yrs
606,0,12,1,85,33,153000,85,6.5,360,1,11,60,1,High,4-8yrs
606,0,0,1,80,37,131000,80,6.625,360,0,0,122,1,High,8-12yrs
606,0,12,1,80,43,120000,80,6.75,360,1,6,105,1,High,8-12yrs
606,0,30,1,95,24,148000,95,6.875,360,0,0,43,1,High,0-4yrs
606,0,0,1,77,0,191000,77,6.625,360,0,0,20,1,High,0-4yrs
606,0,0,1,79,18,79000,79,7,360,0,0,54,1,High,4-8yrs
606,0,25,1,88,32,119000,88,6.75,360,1,1,186,1,High,12-16yrs
606,0,30,1,95,33,40000,95,6.5,360,1,6,55,1,High,4-8yrs
606,0,0,1,71,32,110000,71,6.75,360,0,0,47,1,High,0-4yrs
606,0,12,1,84,38,111000,84,6.75,360,1,4,31,1,High,0-4yrs
606,0,0,1,75,43,105000,75,6.625,360,0,0,34,1,High,0-4yrs
606,0,0,1,90,25,103000,80,6.375,360,0,0,45,1,High,0-4yrs
606,0,30,1,95,45,73000,95,6.75,360,1,122,171,1,High,12-16yrs
606,0,30,1,85,37,240000,85,6.75,360,0,0,55,1,High,4-8yrs
606,0,0,1,80,38,112000,80,7,360,0,0,4,1,High,0-4yrs
